Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,T Nor,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev,NO Hydro,SE Hydro,FI Hydro,Total Hydro,Week,Month,Season,Weekday,Weekend,Wind DK,Temp Hamar,Temp Krsand,Temp Namsos,Temp Troms,Temp Bergen,Temp Norway,Supply,Demand,Oil,Coal,Gas,Low Carbon,APX,OMEL,EEX,Wind SE,Wind Prod,Prec Norway,Prec Norway 7,Curve Demand,Holiday,Snow Norway
2018-03-12,42.38,1.25074e+06,486464,493896,452807,500048,101570,98508.3,195747,154439,1.23659e+06,1.24689e+06,87785.9,77483.4,-2.38,-4487.63,-1269.69,-12.76,-5770.1,30498,9294,2382,42174,11,3,2,1,0,10074,-1.6,0.4,-4.1,-8,1.4,-2.38,1.40044e+06,1.39991e+06,52.8,65.8,18.35,116.61,61.91,38.61,41.22,25186,35260,108.7,363.3,1.24168e+06,0,172.194
2018-03-13,41.81,1.24526e+06,487217,485730,453526,503611,104234,107806,188767,146656,1.23374e+06,1.2438e+06,87320.4,77261.5,-3.14,-4608.12,-1295.84,-20.98,-5924.89,30117.3,9141.86,2357,41616.2,11,3,2,2,0,18111,-1.7,1.8,-5.7,-10.4,0.3,-3.14,1.38202e+06,1.38465e+06,52.22,65.72,18.47,115.51,69.34,48.5,39.85,36661,54772,39.4,393.8,1.23848e+06,0,171.893
2018-03-14,47.55,1.26743e+06,484013,502801,473913,507235,108250,97813.9,187026,158451,1.2532e+06,1.2663e+06,87647.4,74557.5,-5.3,-4726.33,-1321.41,-28.43,-6076.14,29736.6,8989.71,2332,41058.3,11,3,2,3,0,9591,-7.8,0.9,-9.6,-11.4,1.4,-5.3,1.40547e+06,1.40162e+06,52.46,65.53,18.5,115.43,58.51,37.96,46.78,30887,40478,12.2,447.4,1.26437e+06,0,170.671
2018-03-15,40.59,1.27425e+06,478776,455241,490797,504830,84872.5,150019,200893,155696,1.25534e+06,1.26579e+06,88081.1,77674.2,-5.22,-4848.73,-1346.86,-36.31,-6231.91,29355.9,8837.57,2307,40500.4,11,3,2,4,0,83402,-6,-0.1,-10.4,-10.6,1,-5.22,1.40818e+06,1.44051e+06,52.77,65.59,18.53,116.12,60.8,33.52,24.63,40650,124052,13.9,488.7,1.25769e+06,0,170.142
2018-03-16,40.41,1.26596e+06,475817,450599,482547,492147,90724.7,163842,208907,151037,1.258e+06,1.25763e+06,86053.5,86423.8,-6.1,-4971.14,-1372.3,-44.18,-6387.61,28975.1,8685.43,2282,39942.6,11,3,2,5,0,100418,-8.9,-2.1,-8.9,-8.8,-1.8,-6.1,1.47668e+06,1.48006e+06,53.82,65.04,18.54,116.32,64.42,45.39,29.32,58832,159250,13.9,485.2,1.25088e+06,0,169.705
2018-03-17,37.69,1.19368e+06,463663,402938,452174,472612,82586.9,144398,196536,161540,1.19496e+06,1.18149e+06,73507.6,87001.4,-6.66,-5094.06,-1403.71,-51.69,-6549.47,28594.4,8533.29,2257,39384.7,11,3,2,6,1,88219,-12.9,-3.5,-8.2,-5,-3.7,-6.66,1.33068e+06,1.39616e+06,53.77,64.89,18.54,116.03,62.45,45.45,35.92,69894,158113,37.6,496.8,1.17922e+06,0,169.399
2018-03-18,37.15,1.146e+06,453848,374102,438114,470320,80230.4,122677,173443,171147,1.14564e+06,1.13825e+06,71475.6,79024,-4.48,-5195.05,-1429.02,-59.49,-6683.61,28213.7,8381.14,2232,38826.8,11,3,2,7,1,50381,-12.4,-2,1.5,-7.4,-2.1,-4.48,1.2671e+06,1.33482e+06,53.71,64.74,18.55,115.73,60.48,45.5,42.52,75851,126232,76.5,464.1,1.1422e+06,0,170.206
2018-03-19,42.45,1.25682e+06,482913,470445,465522,519174,117563,103476,182614,158556,1.24861e+06,1.25165e+06,88117.1,85078.1,-2.44,-5309.14,-1459.28,-66.49,-6834.91,27833,8229,2207,38269,12,3,2,1,0,30846,-5.7,0.8,-0.1,-8.8,1.6,-2.44,1.43144e+06,1.38791e+06,53.66,64.59,18.55,115.44,58.51,45.56,49.12,80671,111517,169.8,329.8,1.25453e+06,0,171.743
2018-03-20,43.34,1.253e+06,473396,476665,469401,492897,105108,121114,193517,156772,1.24142e+06,1.24745e+06,87878,81851.4,-1.58,-5399.49,-1487.47,-74.95,-6961.9,27480,8079.29,2180.29,37739.6,12,3,2,2,0,38001,0,2.5,-1.2,-10.2,1,-1.58,1.38616e+06,1.3726e+06,54.92,65.58,18.59,116.17,58.94,38.76,42.94,44675,82676,69.9,274.2,1.235e+06,0,170.525
2018-03-21,42.4,1.2572e+06,464309,484937,462296,500281,127127,104400,191994,160524,1.24573e+06,1.25014e+06,88502.6,84087.6,0.16,-5506.8,-1519.45,-84.08,-7110.34,27127,7929.57,2153.57,37210.1,12,3,2,3,0,47942,1.4,2.9,1.8,-6.5,1.2,0.16,1.41731e+06,1.3693e+06,56.54,65.44,18.64,115.87,60.04,45.49,51.83,64409,112351,65.8,212.4,1.25001e+06,0,170.392
2018-03-22,41.45,1.20812e+06,451242,460800,450856,483151,105401,106663,189867,149350,1.19737e+06,1.19996e+06,90064.5,87466.7,-0.9,-5621.94,-1554.69,-94.32,-7270.97,26774,7779.86,2126.86,36680.7,12,3,2,4,0,24207,-0.2,2,1.2,-8.7,1.2,-0.9,1.34746e+06,1.34308e+06,55.95,65.12,18.65,114.28,55.53,54.1,43.59,40041,64248,55.2,168.4,1.19393e+06,0,168.657
2018-03-23,46.67,1.23243e+06,448320,499693,451981,484322,124247,92375.7,195603,149538,1.22015e+06,1.22593e+06,88167.3,82389.1,-0.22,-5737.08,-1589.94,-104.57,-7431.57,26421,7630.14,2100.14,36151.3,12,3,2,5,0,19945,0.5,2.9,0.7,-9.4,4.2,-0.22,1.38754e+06,1.34456e+06,57.06,64.43,18.64,113.05,59.9,46.53,52.89,22046,41991,10.4,168.4,1.22776e+06,0,165.891
2018-03-24,40.25,1.07699e+06,410978,375120,393724,428200,89278.6,104791,176074,165447,1.07005e+06,1.07356e+06,78273.1,74769.3,1.02,-5855.94,-1625.63,-115,-7596.53,26068,7480.43,2073.43,35621.9,12,3,2,6,1,16042,3.8,5.2,1.7,-10.6,5,1.02,1.20938e+06,1.24054e+06,56.87,64.29,18.63,112.79,58.28,47.75,52.87,52876,68918,49.2,124,1.06738e+06,0,161.557
2018-03-25,39.81,999173,390317,338972,365063,401453,82431,100089,159183,152146,996994,992660,68642,72976.3,-0.66,-5971.41,-1661.37,-124.84,-7757.63,25715,7330.71,2046.71,35092.4,12,3,2,7,1,3847,2.3,3.4,-1.5,-11.3,3.8,-0.66,1.08297e+06,1.14014e+06,56.69,64.15,18.62,112.52,56.67,48.97,52.84,41759,45606,43.8,83.7,1.03429e+06,0,156.566
2018-03-26,47.71,1.19356e+06,423705,455757,449568,486492,120003,93398.7,189541,151665,1.18282e+06,1.18731e+06,82712.7,78215.9,-2.76,-6070.94,-1694.31,-134.84,-7900.1,25362,7181,2020,34563,13,3,2,1,0,11063,-1.1,1.7,-7.5,-10,3.1,-2.76,1.36383e+06,1.33962e+06,56.5,64.02,18.61,112.26,55.05,50.2,52.82,33602,44665,35.5,53.1,1.19231e+06,0,154.724
2018-03-27,45.89,1.20347e+06,425788,448410,464938,484757,102534,114647,196995,149782,1.19025e+06,1.1976e+06,84476.4,77134.4,-3.7,-6127.24,-1697,-135.65,-7959.9,25059.4,7066.57,2004,34130,13,3,2,2,0,20096,-6.4,0.6,-6.5,-7,0.8,-3.7,1.37988e+06,1.38214e+06,56.65,64.12,18.61,113.54,56.44,46.78,45.07,34004,54100,14.3,40.2,1.19731e+06,0,154.979
2018-03-28,42.89,1.20982e+06,431999,426628,470094,472792,91770.2,151729,199611,147809,1.19347e+06,1.19896e+06,85895,80412.1,-3.5,-6193.86,-1705.45,-137.26,-8036.57,24756.9,6952.14,1988,33697,13,3,2,3,0,93691,-7.8,0.7,-5.1,-5.4,0.1,-3.5,1.34486e+06,1.37022e+06,56.08,63.72,18.61,114.31,58.62,44.22,40.53,33099,126790,4,135.3,1.1988e+06,0,154.637
2018-03-29,40.66,1.14341e+06,412708,381668,441917,474550,84794.1,132462,190910,144836,1.13033e+06,1.13352e+06,86805.3,83619.5,-4.16,-6261.08,-1720.53,-141.43,-8123.04,24454.3,6837.71,1972,33264,13,3,2,4,0,62850,-8.5,0.2,-5.5,-7.2,0.2,-4.16,1.32634e+06,1.32052e+06,57.03,64.12,18.45,114.52,59.06,27.73,38.09,56080,118930,11.2,196.8,1.13214e+06,1,154.214
2018-03-30,40.68,1.09603e+06,413055,381845,415323,444333,74156.8,121878,177513,141446,1.08005e+06,1.0895e+06,80441.5,70987.3,-4.26,-6328.31,-1735.61,-145.59,-8209.51,24151.7,6723.29,1956,32831,13,3,2,5,0,21335,-8.1,-0.3,-6,-7.1,0.2,-4.26,1.20806e+06,1.24943e+06,57.04,64.13,18.45,114.52,64.05,4.5,29.39,21079,42414,10.4,328.5,1.07279e+06,1,153.823
2018-03-31,39.9,1.06229e+06,410471,344464,398247,420388,68361,137345,179552,155299,1.05663e+06,1.0575e+06,69264.5,68399.6,-4.08,-6419.55,-1760.84,-151.92,-8332.3,23849.1,6608.86,1940,32398,13,3,2,6,1,49703,-7.6,0.3,-5.6,-7.5,0,-4.08,1.13947e+06,1.21771e+06,56.34,64.15,18.45,114.52,61.51,12.46,28.8,17384,67087,4.8,365.9,1.056e+06,0,153.611
2018-04-01,39.24,1.0388e+06,409451,329717,379825,413817,74844,133313,174065,153088,1.03819e+06,1.02993e+06,64188.3,72439,-3.7,-6537,-1794.63,-159.25,-8490.89,23546.6,6494.43,1924,31965,13,4,2,7,1,30290,-6.9,1,-4.3,-7.9,-0.4,-3.7,1.10004e+06,1.1926e+06,55.64,64.16,18.45,114.52,58.98,20.43,28.2,27410,57700,3.5,384.2,1.03762e+06,0,153.262
2018-04-02,39.67,1.03991e+06,416381,337714,381567,431078,74330.9,116618,167699,142378,1.03998e+06,1.02779e+06,69599.6,81789.3,-2.68,-6643.77,-1824.94,-167.1,-8635.83,23244,6380,1908,31532,14,4,2,1,0,12124,-6.2,1,-1.1,-7.4,0.3,-2.68,1.14251e+06,1.21487e+06,54.94,64.17,18.45,114.52,56.45,28.39,27.61,29568,41692,4.9,448.2,1.04023e+06,1,152.903
2018-04-03,43.16,1.17076e+06,447865,420478,441235,467244,82803.3,126119,181479,150369,1.15338e+06,1.16421e+06,82292.2,71464.6,-2.54,-6698.75,-1839.82,-173.61,-8712.19,23001.9,6283.57,1893.57,31179,14,4,2,2,0,47703,-5.3,1.3,-1,-7.8,0.1,-2.54,1.29774e+06,1.32468e+06,55.35,65.57,18.36,114.06,53.4,31.08,34.42,31363,79066,1.4,468.5,1.15441e+06,0,153.604
2018-04-04,42.69,1.12331e+06,432618,403713,410693,452994,77554,112698,186305,145683,1.10717e+06,1.11509e+06,83204.3,75286.9,0.48,-6747.37,-1855.57,-181.04,-8783.97,22759.7,6187.14,1879.14,30826,14,4,2,3,0,31719,1.6,3.3,2.1,-6.7,2.1,0.48,1.27692e+06,1.29192e+06,55.41,65.09,18.35,113.58,53.15,31.03,36.52,50434,82153,99.1,371.6,1.10796e+06,0,159.662
2018-04-05,41.94,1.11113e+06,428182,396808,406690,439418,80315.7,130264,183423,135838,1.09861e+06,1.10233e+06,81407.1,77690.3,0.82,-6791.27,-1870.11,-189.8,-8851.17,22517.6,6090.71,1864.71,30473,14,4,2,4,0,60276,2,4.3,0.6,-4.8,2,0.82,1.23735e+06,1.26199e+06,55.73,65.7,18.34,116.11,53.64,48.13,32.56,32224,92500,72.7,301,1.09647e+06,0,161.256
2018-04-06,40.34,1.07314e+06,423474,364035,381472,456776,83029.3,114162,180312,132767,1.06829e+06,1.06774e+06,84123.8,84672.5,1.4,-6835.16,-1884.63,-198.55,-8918.33,22275.4,5994.29,1850.29,30120,14,4,2,5,0,49113,2.5,4.2,2,-4.5,2.8,1.4,1.24177e+06,1.24238e+06,54.86,66.37,18.35,115.93,50.99,37.8,35.2,89027,138140,142.1,159.5,1.06055e+06,0,160.127
2018-04-07,38.85,985664,392831,322143,361068,388415,65637.3,117461,165542,146383,985078,974402,69326,80002.3,1.6,-6886.94,-1905.9,-210.26,-9003.1,22033.3,5897.86,1835.86,29767,14,4,2,6,1,50795,1.2,4.8,1.2,-5.6,6.4,1.6,1.08262e+06,1.14589e+06,55.17,66.49,18.36,116.04,56.8,41.74,37.67,50352,101147,42.2,117.4,980506,0,157.174
2018-04-08,39.48,973750,380097,329791,355610,379579,71291,99749.8,166640,143463,973638,952582,64602.5,85658.3,1.1,-6934.68,-1932.81,-224.06,-9091.56,21791.1,5801.43,1821.43,29414,14,4,2,7,1,11169,0.3,4.9,0.8,-5.9,5.4,1.1,1.02704e+06,1.10628e+06,55.48,66.61,18.38,116.16,62.61,45.67,40.14,22075,33244,21.8,96.4,972917,0,154.861
2018-04-09,43.14,1.06354e+06,402845,394825,393029,442580,89850.4,79611.4,170964,135735,1.05669e+06,1.05275e+06,78613.2,82550.9,1.32,-7000.9,-1967.02,-239.51,-9207.44,21549,5705,1807,29061,15,4,2,1,0,11896,1.6,5,0.6,-5.8,5.2,1.32,1.20636e+06,1.2045e+06,55.79,66.73,18.39,116.27,68.42,49.61,42.61,33599,45495,68.9,31.7,1.05588e+06,0,153.411
2018-04-10,40.07,1.04983e+06,395389,365461,388268,426835,78468,120271,174952,125773,1.03708e+06,1.03834e+06,78923.6,77662,2.04,-6752.68,-1922.61,-238.18,-8913.51,21673.7,5700.29,1812.14,29186.1,15,4,2,2,0,76259,2.6,5.1,0.1,-3.8,6.2,2.04,1.19726e+06,1.1982e+06,57.47,66.46,18.47,116.99,63.6,46.31,36.03,51131,127390,21.7,15.7,1.04794e+06,0,149.437
2018-04-11,40.11,1.05171e+06,392184,361057,399652,433022,75610,121125,178300,125181,1.04575e+06,1.04038e+06,78335.9,83697.4,2.6,-6488.55,-1874.74,-236.16,-8599.41,21798.4,5695.57,1817.29,29311.3,15,4,2,3,0,83930,0.6,5.6,1.2,-2.4,8,2.6,1.20855e+06,1.20104e+06,58.19,66.42,18.56,116.17,68.84,40.64,31.52,50454,134384,2.2,45.6,1.04498e+06,0,144.091
2018-04-12,40.07,1.04127e+06,385802,356381,387554,423886,80929.9,124681,180668,126462,1.03495e+06,1.03141e+06,77041.6,80585.4,4.02,-6234.53,-1828.59,-235.63,-8298.79,21923.1,5690.86,1822.43,29436.4,15,4,2,4,0,90410,0.3,6.9,5.4,-1.4,8.9,4.02,1.19836e+06,1.17834e+06,58.44,66.5,18.65,116.83,68.03,47.93,29.84,49184,139594,2.1,81.8,1.03286e+06,0,137.735
2018-04-13,39.58,1.0152e+06,373375,336392,364248,417620,95094.4,124426,177555,126412,1.01027e+06,1.00485e+06,77566.5,82987.8,6.76,-5980.51,-1782.45,-235.1,-7998.03,22047.9,5686.14,1827.57,29561.6,15,4,2,5,0,78104,1.4,8.5,8.1,4.7,11.1,6.76,1.17999e+06,1.13049e+06,58.93,66.41,18.76,117.12,78.35,58.97,38.53,70259,148363,0.6,121.2,1.00409e+06,0,129.512
2018-04-14,38.9,904651,342512,323021,331376,355836,75687.7,85969.1,154840,134944,904416,899771,69491.2,74136.8,5.72,-5749.63,-1759.16,-237.94,-7746.76,22172.6,5681.43,1832.71,29686.7,15,4,2,6,1,20742,4,8.1,5,0.5,11,5.72,1.00235e+06,1.02342e+06,58.53,66.33,18.79,116.96,70.24,55.35,41.23,42750,63492,0.1,222.3,897512,0,118.917
2018-04-15,39.79,899949,334553,335495,341426,344476,71293.5,85322.4,151244,126666,898517,891960,59907.1,66464.2,5.84,-5542.98,-1748.45,-242.9,-7534.3,22297.3,5676.71,1837.86,29811.9,15,4,2,7,1,4931,4.8,6.8,6.6,0.5,10.5,5.84,953555,1.00557e+06,58.13,66.25,18.82,116.81,62.13,51.73,43.93,14520,19451,0.8,297.9,898043,0,107.616
2018-04-16,46.56,1.01345e+06,363589,417292,380420,385639,93552,76456.4,170745,126934,1.00831e+06,1.00632e+06,74920.4,76904.6,5.66,-5433.14,-1786.29,-255.31,-7474.74,22422,5672,1843,29937,16,4,2,1,0,4735,5.4,5.6,7.2,2.3,7.8,5.66,1.12245e+06,1.19093e+06,57.74,66.17,18.85,116.65,54.02,48.11,46.63,4899,9634,4.2,381.7,1.00984e+06,0,100.303
2018-04-17,43.11,990065,348944,402745,375829,373374,91913.9,82529.7,168004,120150,984692,978797,78344.4,84238.5,5.86,-5293.92,-1686.49,-255.47,-7235.86,22581,5827.86,1862.43,30271.3,16,4,2,2,0,15589,5.6,6,5.2,3.3,9.2,5.86,1.11273e+06,1.12489e+06,57.93,65.67,18.88,117.52,48.07,51.75,43.8,12906,28495,5.7,451.4,980129,0,94.029
2018-04-18,42,965330,344510,372707,353519,384729,89066.1,84712.8,171796,114502,958891,956651,79050.9,81290.4,6.02,-5145.08,-1584.66,-256.47,-6986.19,22740,5983.71,1881.86,30605.6,16,4,2,3,0,26172,7.8,6.6,3.8,2.6,9.3,6.02,1.10206e+06,1.10187e+06,59.32,65.63,18.91,117.67,52.57,51.44,41.06,41411,67583,32.1,497.5,955771,0,86.9069
2018-04-19,39.84,954594,342544,372255,350380,383528,90001.7,72804.2,166044,119069,948969,947656,81266.7,82579.9,6.66,-4986.82,-1488.21,-262.08,-6737.06,22899,6139.57,1901.29,30939.9,16,4,2,4,0,11684,7.6,7.9,4.6,-0.2,13.4,6.66,1.07787e+06,1.08152e+06,59.59,66.06,18.96,117.7,58.66,46.35,39.84,32912,44596,38.3,512.5,946871,0,80.0813
2018-04-20,36.9,925280,336172,330661,327310,395586,88044.2,79701.3,164438,118096,915964,924045,79964.7,71883.5,5.82,-4828.55,-1391.75,-267.7,-6488.03,23058,6295.43,1920.71,31274.1,16,4,2,5,0,35994,6.5,8.2,5.5,0.5,8.4,5.82,1.07757e+06,1.06192e+06,60.17,66.46,19.03,117.71,52.11,40.29,38.63,52615,88609,40,513.5,913873,0,74.3696
2018-04-21,32.49,840156,320982,271053,294217,374344,69890.8,67228.6,151205,126470,836295,839094,69772.4,66972.9,6.02,-4644.98,-1292.02,-273.53,-6210.56,23217,6451.29,1940.14,31608.4,16,4,2,6,1,30625,8.6,9.7,4.6,-0.1,7.3,6.02,977084,992672,60.46,66.62,19.05,117.82,51.09,43.6,36.61,78229,108854,101.2,442.3,825866,0,70.0791
2018-04-22,35.33,869299,319049,300458,325105,355915,61405,83779.7,153039,126677,858599,866830,65200.6,56968.9,4.76,-4462.88,-1195.16,-279.7,-5937.73,23376,6607.14,1959.57,31942.7,16,4,2,7,1,13917,7.7,5.7,5.4,-2.8,7.8,4.76,931776,998720,60.75,66.79,19.08,117.94,50.06,46.92,34.59,24506,38423,76.4,398.1,848612,0,65.9899
2018-04-23,36.03,955198,347977,318202,349126,415618,74466.3,96443.2,172642,114186,944212,944449,75009.3,74772,5.18,-4278.33,-1107.43,-287.61,-5673.36,23535,6763,1979,32277,17,4,2,1,0,63731,6.3,6.5,6.9,-0.8,7,5.18,1.07745e+06,1.11515e+06,61.05,66.96,19.1,118.05,49.03,50.23,32.56,69870,133601,88,315.5,947838,0,62.3232
2018-04-24,34.92,933580,346734,310516,336875,417358,77902.3,90269.7,165114,114005,926625,932148,80410.6,74887.1,4.88,-4082.51,-941.82,-258.06,-5282.4,23707.1,7009.71,2042.14,32759,17,4,2,2,0,72530,6.4,7.2,4.2,0.2,6.4,4.88,1.13248e+06,1.12874e+06,60.48,66.98,19.14,118.09,50.61,48.35,34.32,64592,137122,75.4,390.8,924937,0,59.1655
2018-04-25,37.31,948228,348581,340697,351442,405484,73209.9,85731.1,167216,109989,940448,941901,80829.7,79376.4,4.28,-3911.57,-790.63,-231.2,-4933.4,23879.3,7256.43,2105.29,33241,17,4,2,3,0,35952,5.7,7,3.9,-1,5.8,4.28,1.0892e+06,1.12231e+06,60.73,67.13,19.17,117.18,50.53,45.94,27.29,51214,87166,78.2,343.8,935552,0,56.2565
2018-04-26,36.92,958835,352284,338071,355683,405977,68466,95188.1,170813,108890,947246,948126,79340.2,78480.7,4.54,-3776.57,-666.08,-209.55,-4652.21,24051.4,7503.14,2168.43,33723,17,4,2,4,0,49006,6.8,6.6,3.9,-0.8,6.2,4.54,1.09407e+06,1.11681e+06,61.42,67.14,19.23,118.27,53.63,46.33,30.45,42194,91200,53.3,329.9,945944,0,53.5876
2018-04-27,37.85,963685,348940,358278,352801,420733,74120.6,62925,172714,109065,948576,951001,77322.6,74941.6,4.46,-3641.57,-541.53,-187.9,-4371,24223.6,7749.86,2231.57,34205,17,4,2,5,0,31402,6.1,6.9,4.2,-1.1,6.2,4.46,1.11062e+06,1.10048e+06,61.84,70.09,19.28,118.68,56.92,49.72,39.64,28424,59826,41,324.7,955897,0,51.2004
2018-04-28,35.85,910561,326299,325550,335910,404748,71804.4,70353.6,157036,108709,891049,909361,66943.4,48863.8,3.54,-3551.09,-444.98,-174.74,-4170.79,24395.7,7996.57,2294.71,34687,17,4,2,6,1,8144,4.1,6.9,4.1,-3,5.6,3.54,996599,1.03146e+06,61.97,70.24,19.76,118.81,57.35,47.21,30.74,9208,17352,30,305.9,886911,0,49.2154
2018-04-29,35.07,893246,323589,296840,334981,396514,65610.2,75546.4,151722,124436,875902,893336,65456.2,48171,3.54,-3447.92,-340.94,-159.75,-3948.63,24567.9,8243.29,2357.86,35169,17,4,2,7,1,7076,5.9,5.7,3.6,-3.7,6.2,3.54,946789,1.01277e+06,62.1,70.39,20.23,118.93,57.78,44.69,21.85,6760,13836,32.2,313.6,860377,0,47.3014
2018-04-30,32.77,918978,342067,273319,331548,422208,63509.6,103832,162551,122236,899676,921594,74961.8,53120,4.82,-3272.49,-211.41,-142.29,-3626.2,24740,8490,2421,35651,18,4,2,1,0,55712,7.7,6.6,2.9,-2.2,9.1,4.82,1.02144e+06,1.08001e+06,62.23,70.54,20.71,119.06,58.21,42.17,12.95,45138,100850,5.4,332.2,894604,0,45.3234
2018-05-01,28.34,868622,336439,242998,313654,404612,58249.5,101375,144432,125279,852775,874264,71574.6,50092.8,4.38,-2133.15,272.98,-78.28,-1938.49,26036.7,9150.71,2538.43,37725.8,18,5,2,2,0,36786,4.8,5.7,5.7,-2.3,8,4.38,1.00196e+06,1.05783e+06,60.72,70.83,20.71,119.06,55.53,39.67,-5.7,54825,91611,150.7,230.8,831115,1,43.7146
2018-05-02,36.96,971604,349404,362027,353113,420178,88282.4,58998,161612,131823,952411,973026,76112.8,55572.7,6.6,-1000.59,757.04,-13.38,-256.94,27333.4,9811.43,2655.86,39800.7,18,5,2,3,0,48162,7.3,7.5,9.1,-0.2,9.3,6.6,1.11546e+06,1.11762e+06,61.1,70.88,20.44,119.62,50.54,45.24,39.95,31264,79426,31.2,200.3,970827,0,40.7238
2018-05-03,37.36,977333,351269,356880,350478,433079,95436.7,60331,163207,118046,960391,968336,73202.5,65257.6,5.92,90.51,1225.84,56.02,1372.4,28630.1,10472.1,2773.29,41875.6,18,5,2,4,0,43888,7.2,7.7,8.3,-0.5,6.9,5.92,1.13725e+06,1.11005e+06,61.39,71.05,20.29,118.87,58.47,42.87,39.99,41679,85567,39.4,162.9,977114,0,37.1998
2018-05-04,37.26,958732,347143,370739,347757,417910,87406.2,43801.7,157632,122360,939938,954811,74015.8,59152.4,6.2,1181.61,1694.64,125.42,3001.64,29926.9,11132.9,2890.71,43950.4,18,5,2,5,0,7289,7.6,7.1,7.5,1.5,7.3,6.2,1.10522e+06,1.09315e+06,62.55,71.23,20.3,119.52,53.27,42.16,40.51,26506,33795,35.8,283.7,955585,0,34.4722
2018-05-05,32.39,871021,323517,282001,312757,404667,64884.6,53706.4,148552,132536,849711,872910,70871,47723.6,8.58,2258.57,2155.41,183.49,4597.5,31223.6,11793.6,3008.14,46025.3,18,5,2,6,1,6767,12.7,8.2,8.2,3.3,10.5,8.58,930143,978990,63.03,71.36,20.3,119.71,54.23,46.91,38.47,27679,34446,11.2,396.2,841863,0,31.735
2018-05-06,24.9,836916,316683,243734,297613,400497,61924.2,60934.9,134258,133415,810478,838581,72174.9,44072,9.08,3298.39,2598.08,236.65,6133.16,32520.3,12454.3,3125.57,48100.2,18,5,2,7,1,7060,14.4,9.4,8.4,3.2,10,9.08,902239,936151,63.51,71.49,20.3,119.91,55.18,51.67,36.43,44639,51699,39.9,361.3,799614,0,28.8984
2018-05-07,30.21,911190,339115,312904,318227,430026,80839.1,44678.7,149005,124581,887186,912190,67864.2,42860.4,8.52,4303.94,3035.67,286.14,7625.77,33817,13115,3243,50175,19,5,2,1,0,18773,14.5,9.8,7.4,-0.8,11.7,8.52,1.03738e+06,1.03173e+06,64,71.63,20.3,120.1,56.14,56.43,34.4,44074,62847,24,338.8,902491,0,26.9972
2018-05-08,29.36,904147,330883,309358,321864,413189,74240.2,55326.6,148767,122582,875754,900455,69588.8,44888.4,11.52,4918.76,3439.22,306.49,8664.47,34657.9,13736,3326.43,51720.3,19,5,2,2,0,35530,15.2,11.7,13,1.6,16.1,11.52,1.02066e+06,1.01533e+06,63.06,73.08,20.42,120.25,56.21,56.75,27.47,24568,60098,49.3,290.1,886371,0,24.8611
2018-05-09,20.88,897938,320083,301032,301959,415629,98722.1,64280.2,146703,117642,867467,898583,69138.6,38022.3,14.24,5414,3815.37,324.27,9553.67,35498.7,14357,3409.86,53265.6,19,5,2,3,0,49033,15.7,12.7,18.5,8.4,15.9,14.24,1.0327e+06,1.00587e+06,65,73.32,20.58,120.41,51.24,55.72,36.62,63613,112646,0.7,289.5,898229,0,21.486
2018-05-10,16.51,829460,305322,265190,279355,412515,75129.2,42696.3,135613,108739,795419,829140,69407.3,35686.3,14.08,5920.88,4206.55,347.47,10474.9,36339.6,14978,3493.29,54810.9,19,5,2,4,0,36135,18.1,11.8,19.4,11.4,9.7,14.08,983269,953465,65.22,74.17,20.65,120.27,56.43,52.74,25.23,62083,98218,2,315,829343,1,18.3358
2018-05-11,27.86,888790,322497,349717,302320,405963,92608.1,29570.5,146939,105441,864365,890692,67774.4,41446.9,10.26,6427.76,4597.74,370.67,11396.1,37180.4,15599,3576.71,56356.1,19,5,2,5,0,14329,12.1,10.4,10.1,8.8,9.9,10.26,1.02882e+06,980634,64.62,74.12,20.73,120.25,52,58.7,42.2,31372,45701,156.6,165.6,888958,0,16.1584
2018-05-12,30.62,845872,314034,319737,292284,391204,79196.6,29873,136708,104949,822223,845764,57881.9,34341.3,10.56,6910.47,4986.06,404.3,12300.8,38021.3,16220,3660.14,57901.4,19,5,2,6,1,6353,11.7,10.9,13.5,6.1,10.6,10.56,937429,917856,64.83,74.34,20.76,120.22,52.9,56.59,39.7,15860,22213,123.7,42.8,834614,0,14.5051
2018-05-13,18.93,800543,306507,261012,283455,388705,57291.4,57656.3,131332,93167.5,778586,800541,56722.8,34767.4,13.62,7267.67,5312.08,432,13011.8,38862.1,16841,3743.57,59446.7,19,5,2,7,1,32868,16.5,13.9,14.9,8.3,14.5,13.62,886730,897173,65.05,74.56,20.8,120.19,53.81,54.49,37.2,19932,52800,5,43.3,774183,0,12.9065
2018-05-14,33.58,895202,318870,360848,322112,390670,77740.7,44080.3,149799,91048.8,868521,886647,70863.3,52737.8,15.72,7521.33,5610.96,467.43,13599.7,39703,17462,3827,60992,20,5,2,1,0,23858,18.4,15.4,18.4,11.1,15.3,15.72,958879,988355,65.26,74.78,20.83,120.16,54.71,52.38,34.7,18610,42468,1.5,61.4,888126,0,11.3008
